model_id,instrument,scale,item_id,condition,framing,score_type,expected_n,valid_n,coverage,score,raw_value_mean,score_observations,correct_n,raw_fragility,fragility,refusal_n,error_n
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.self_discipline,ipip_neo_120_113,evaluator,first_person,value,5,5,1.0,3.2,3.2,"(4.0, 3.0, 3.0, 3.0, 3.0)",,0.7,0.175,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.self_discipline,ipip_neo_120_113,evaluator,third_person,value,5,5,1.0,2.6,2.6,"(3.0, 3.0, 1.0, 3.0, 3.0)",,0.7,0.175,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.self_discipline,ipip_neo_120_114,bare,first_person,value,5,5,1.0,4.6,4.6,"(5.0, 5.0, 5.0, 4.0, 4.0)",,0.458257569495584,0.114564392373896,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.self_discipline,ipip_neo_120_114,bare,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.458257569495584,0.114564392373896,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.self_discipline,ipip_neo_120_114,evaluator,first_person,value,5,5,1.0,4.2,4.2,"(4.0, 5.0, 4.0, 3.0, 5.0)",,0.7483314773547883,0.18708286933869708,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.self_discipline,ipip_neo_120_114,evaluator,third_person,value,5,5,1.0,4.2,4.2,"(5.0, 4.0, 4.0, 5.0, 3.0)",,0.7483314773547883,0.18708286933869708,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.self_discipline,ipip_neo_120_115,bare,first_person,value,5,5,1.0,4.6,4.6,"(5.0, 5.0, 5.0, 5.0, 3.0)",,0.9797958971132712,0.2449489742783178,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.self_discipline,ipip_neo_120_115,bare,third_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 3.0, 3.0, 3.0)",,0.9797958971132712,0.2449489742783178,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.self_discipline,ipip_neo_120_115,evaluator,first_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 3.0, 3.0, 3.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.self_discipline,ipip_neo_120_115,evaluator,third_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 3.0, 3.0, 3.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.self_discipline,ipip_neo_120_116,bare,first_person,value,5,5,1.0,2.0,2.0,"(2.0, 1.0, 1.0, 4.0, 2.0)",,0.8306623862918074,0.20766559657295186,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.self_discipline,ipip_neo_120_116,bare,third_person,value,5,5,1.0,2.2,2.2,"(3.0, 2.0, 2.0, 2.0, 2.0)",,0.8306623862918074,0.20766559657295186,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.self_discipline,ipip_neo_120_116,evaluator,first_person,value,5,5,1.0,2.8,2.8,"(3.0, 2.0, 3.0, 3.0, 3.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.self_discipline,ipip_neo_120_116,evaluator,third_person,value,5,5,1.0,2.8,2.8,"(3.0, 2.0, 3.0, 3.0, 3.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_117,bare,first_person,value,5,5,1.0,4.2,4.2,"(3.0, 5.0, 5.0, 5.0, 3.0)",,1.1874342087037917,0.2968585521759479,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_117,bare,third_person,value,5,5,1.0,2.4,2.4,"(2.0, 2.0, 2.0, 3.0, 3.0)",,1.1874342087037917,0.2968585521759479,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_117,evaluator,first_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 3.0, 3.0, 3.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_117,evaluator,third_person,value,5,5,1.0,2.6,2.6,"(3.0, 2.0, 3.0, 3.0, 2.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_118,bare,first_person,value,5,5,1.0,4.4,4.4,"(4.0, 5.0, 3.0, 5.0, 5.0)",,0.7810249675906654,0.19525624189766635,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_118,bare,third_person,value,5,5,1.0,4.2,4.2,"(4.0, 3.0, 4.0, 5.0, 5.0)",,0.7810249675906654,0.19525624189766635,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_118,evaluator,first_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 3.0, 3.0, 3.0)",,0.3,0.075,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_118,evaluator,third_person,value,5,5,1.0,3.2,3.2,"(3.0, 3.0, 3.0, 4.0, 3.0)",,0.3,0.075,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_119,bare,first_person,value,5,5,1.0,2.6,2.6,"(3.0, 2.0, 3.0, 3.0, 2.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_119,bare,third_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 3.0, 3.0, 3.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_119,evaluator,first_person,value,5,5,1.0,2.8,2.8,"(2.0, 3.0, 3.0, 3.0, 3.0)",,0.3,0.075,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_119,evaluator,third_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 3.0, 3.0, 3.0)",,0.3,0.075,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_120,bare,first_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.6633249580710799,0.16583123951776998,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_120,bare,third_person,value,5,5,1.0,4.2,4.2,"(3.0, 5.0, 5.0, 4.0, 4.0)",,0.6633249580710799,0.16583123951776998,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_120,evaluator,first_person,value,5,5,1.0,2.8,2.8,"(3.0, 3.0, 3.0, 3.0, 2.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,ipip_neo_120,ipip.conscientiousness.cautiousness,ipip_neo_120_120,evaluator,third_person,value,5,5,1.0,2.8,2.8,"(2.0, 3.0, 3.0, 3.0, 3.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_001,bare,first_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_001,bare,third_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_001,evaluator,first_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_001,evaluator,third_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_002,bare,first_person,value,5,5,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_002,bare,third_person,value,5,5,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_002,evaluator,first_person,value,5,5,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_002,evaluator,third_person,value,5,5,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_003,bare,first_person,value,5,5,1.0,4.4,4.4,"(4.0, 3.0, 5.0, 5.0, 5.0)",,0.6708203932499369,0.16770509831248423,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_003,bare,third_person,value,5,5,1.0,4.6,4.6,"(5.0, 4.0, 5.0, 5.0, 4.0)",,0.6708203932499369,0.16770509831248423,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_003,evaluator,first_person,value,5,5,1.0,3.4,3.4,"(4.0, 3.0, 4.0, 3.0, 3.0)",,0.4898979485566356,0.1224744871391589,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_003,evaluator,third_person,value,5,5,1.0,3.4,3.4,"(3.0, 3.0, 4.0, 4.0, 3.0)",,0.4898979485566356,0.1224744871391589,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_004,bare,first_person,value,5,5,1.0,3.4,3.4,"(3.0, 4.0, 4.0, 3.0, 3.0)",,0.458257569495584,0.114564392373896,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_004,bare,third_person,value,5,5,1.0,3.2,3.2,"(3.0, 3.0, 3.0, 3.0, 4.0)",,0.458257569495584,0.114564392373896,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_004,evaluator,first_person,value,5,5,1.0,3.6,3.6,"(4.0, 3.0, 4.0, 3.0, 4.0)",,0.4898979485566356,0.1224744871391589,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_004,evaluator,third_person,value,5,5,1.0,3.2,3.2,"(4.0, 3.0, 3.0, 3.0, 3.0)",,0.4898979485566356,0.1224744871391589,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.authority,mfq2_005,bare,first_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 4.0, 4.0, 3.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.authority,mfq2_005,bare,third_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 4.0, 3.0, 4.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.authority,mfq2_005,evaluator,first_person,value,5,5,1.0,3.6,3.6,"(4.0, 4.0, 3.0, 3.0, 4.0)",,0.6,0.15,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.authority,mfq2_005,evaluator,third_person,value,5,5,1.0,4.0,4.0,"(5.0, 4.0, 3.0, 4.0, 4.0)",,0.6,0.15,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.purity,mfq2_006,bare,first_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 4.0, 3.0, 4.0)",,0.6324555320336759,0.15811388300841897,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.purity,mfq2_006,bare,third_person,value,5,5,1.0,4.2,4.2,"(4.0, 5.0, 5.0, 4.0, 3.0)",,0.6324555320336759,0.15811388300841897,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.purity,mfq2_006,evaluator,first_person,value,5,5,1.0,2.6,2.6,"(4.0, 1.0, 4.0, 1.0, 3.0)",,1.5362291495737217,0.3840572873934304,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.purity,mfq2_006,evaluator,third_person,value,5,5,1.0,3.0,3.0,"(4.0, 1.0, 4.0, 5.0, 1.0)",,1.5362291495737217,0.3840572873934304,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_007,bare,first_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_007,bare,third_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_007,evaluator,first_person,value,5,5,1.0,4.6,4.6,"(5.0, 4.0, 5.0, 4.0, 5.0)",,0.6633249580710799,0.16583123951776998,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_007,evaluator,third_person,value,5,5,1.0,4.2,4.2,"(3.0, 4.0, 5.0, 4.0, 5.0)",,0.6633249580710799,0.16583123951776998,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_008,bare,first_person,value,5,5,1.0,2.8,2.8,"(4.0, 3.0, 3.0, 3.0, 1.0)",,1.1135528725660044,0.2783882181415011,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_008,bare,third_person,value,5,5,1.0,2.4,2.4,"(4.0, 1.0, 3.0, 1.0, 3.0)",,1.1135528725660044,0.2783882181415011,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_008,evaluator,first_person,value,5,5,1.0,3.4,3.4,"(4.0, 3.0, 3.0, 3.0, 4.0)",,0.8306623862918074,0.20766559657295186,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_008,evaluator,third_person,value,5,5,1.0,2.8,2.8,"(4.0, 3.0, 3.0, 3.0, 1.0)",,0.8306623862918074,0.20766559657295186,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_009,bare,first_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_009,bare,third_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_009,evaluator,first_person,value,5,5,1.0,4.4,4.4,"(4.0, 5.0, 4.0, 4.0, 5.0)",,0.6,0.15,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_009,evaluator,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 3.0, 5.0)",,0.6,0.15,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_010,bare,first_person,value,5,5,1.0,1.4,1.4,"(1.0, 2.0, 1.0, 2.0, 1.0)",,1.2041594578792296,0.3010398644698074,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_010,bare,third_person,value,5,5,1.0,3.6,3.6,"(4.0, 3.0, 4.0, 3.0, 4.0)",,1.2041594578792296,0.3010398644698074,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_010,evaluator,first_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 3.0, 4.0, 2.0)",,0.6324555320336759,0.15811388300841897,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_010,evaluator,third_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 4.0, 3.0, 2.0)",,0.6324555320336759,0.15811388300841897,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.authority,mfq2_011,bare,first_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 4.0, 3.0, 4.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.authority,mfq2_011,bare,third_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 4.0, 3.0, 4.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.authority,mfq2_011,evaluator,first_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 4.0, 3.0, 4.0)",,0.458257569495584,0.114564392373896,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.authority,mfq2_011,evaluator,third_person,value,5,5,1.0,3.6,3.6,"(4.0, 4.0, 4.0, 3.0, 3.0)",,0.458257569495584,0.114564392373896,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.purity,mfq2_012,bare,first_person,value,5,5,1.0,3.0,3.0,"(3.0, 4.0, 1.0, 4.0, 3.0)",,1.2489995996796797,0.3122498999199199,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.purity,mfq2_012,bare,third_person,value,5,5,1.0,2.6,2.6,"(4.0, 1.0, 1.0, 3.0, 4.0)",,1.2489995996796797,0.3122498999199199,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.purity,mfq2_012,evaluator,first_person,value,5,5,1.0,3.4,3.4,"(5.0, 1.0, 3.0, 4.0, 4.0)",,1.1,0.275,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.purity,mfq2_012,evaluator,third_person,value,5,5,1.0,3.2,3.2,"(4.0, 3.0, 2.0, 3.0, 4.0)",,1.1,0.275,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_013,bare,first_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_013,bare,third_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_013,evaluator,first_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.7810249675906654,0.19525624189766635,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_013,evaluator,third_person,value,5,5,1.0,3.6,3.6,"(4.0, 4.0, 3.0, 4.0, 3.0)",,0.7810249675906654,0.19525624189766635,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_014,bare,first_person,value,5,5,1.0,3.0,3.0,"(2.0, 3.0, 3.0, 4.0, 3.0)",,0.8306623862918074,0.20766559657295186,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_014,bare,third_person,value,5,5,1.0,2.8,2.8,"(3.0, 3.0, 4.0, 1.0, 3.0)",,0.8306623862918074,0.20766559657295186,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_014,evaluator,first_person,value,5,5,1.0,3.2,3.2,"(3.0, 3.0, 4.0, 3.0, 3.0)",,0.458257569495584,0.114564392373896,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_014,evaluator,third_person,value,5,5,1.0,3.4,3.4,"(3.0, 3.0, 4.0, 3.0, 4.0)",,0.458257569495584,0.114564392373896,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_015,bare,first_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_015,bare,third_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_015,evaluator,first_person,value,5,5,1.0,3.6,3.6,"(3.0, 4.0, 4.0, 3.0, 4.0)",,0.458257569495584,0.114564392373896,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_015,evaluator,third_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 3.0, 4.0, 4.0)",,0.458257569495584,0.114564392373896,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_016,bare,first_person,value,5,5,1.0,3.8,3.8,"(3.0, 4.0, 4.0, 4.0, 4.0)",,0.3,0.075,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_016,bare,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.3,0.075,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_016,evaluator,first_person,value,5,5,1.0,3.8,3.8,"(3.0, 4.0, 4.0, 4.0, 4.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_016,evaluator,third_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 4.0, 4.0, 3.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.authority,mfq2_017,bare,first_person,value,5,5,1.0,3.4,3.4,"(3.0, 3.0, 4.0, 4.0, 3.0)",,0.4898979485566356,0.1224744871391589,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.authority,mfq2_017,bare,third_person,value,5,5,1.0,3.4,3.4,"(4.0, 4.0, 3.0, 3.0, 3.0)",,0.4898979485566356,0.1224744871391589,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.authority,mfq2_017,evaluator,first_person,value,5,5,1.0,3.4,3.4,"(4.0, 4.0, 3.0, 3.0, 3.0)",,0.4898979485566356,0.1224744871391589,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.authority,mfq2_017,evaluator,third_person,value,5,5,1.0,3.4,3.4,"(4.0, 4.0, 3.0, 3.0, 3.0)",,0.4898979485566356,0.1224744871391589,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.purity,mfq2_018,bare,first_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 3.0, 3.0, 5.0)",,0.8,0.2,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.purity,mfq2_018,bare,third_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.8,0.2,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.purity,mfq2_018,evaluator,first_person,value,5,5,1.0,2.8,2.8,"(3.0, 2.0, 3.0, 3.0, 3.0)",,0.5385164807134504,0.1346291201783626,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.purity,mfq2_018,evaluator,third_person,value,5,5,1.0,3.0,3.0,"(2.0, 3.0, 3.0, 4.0, 3.0)",,0.5385164807134504,0.1346291201783626,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_019,bare,first_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_019,bare,third_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_019,evaluator,first_person,value,5,5,1.0,4.8,4.8,"(5.0, 5.0, 4.0, 5.0, 5.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.care,mfq2_019,evaluator,third_person,value,5,5,1.0,4.8,4.8,"(5.0, 4.0, 5.0, 5.0, 5.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_020,bare,first_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 3.0, 2.0, 4.0)",,1.0770329614269007,0.2692582403567252,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_020,bare,third_person,value,5,5,1.0,2.6,2.6,"(3.0, 4.0, 4.0, 1.0, 1.0)",,1.0770329614269007,0.2692582403567252,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_020,evaluator,first_person,value,5,5,1.0,3.0,3.0,"(3.0, 4.0, 3.0, 4.0, 1.0)",,1.1357816691600546,0.28394541729001366,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.equality,mfq2_020,evaluator,third_person,value,5,5,1.0,3.2,3.2,"(3.0, 1.0, 4.0, 4.0, 4.0)",,1.1357816691600546,0.28394541729001366,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_021,bare,first_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_021,bare,third_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.0,0.0,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_021,evaluator,first_person,value,5,5,1.0,5.0,5.0,"(5.0, 5.0, 5.0, 5.0, 5.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.proportionality,mfq2_021,evaluator,third_person,value,5,5,1.0,4.6,4.6,"(5.0, 4.0, 5.0, 5.0, 4.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_022,bare,first_person,value,5,5,1.0,3.4,3.4,"(3.0, 4.0, 4.0, 3.0, 3.0)",,0.8717797887081347,0.21794494717703367,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_022,bare,third_person,value,5,5,1.0,4.2,4.2,"(5.0, 3.0, 5.0, 3.0, 5.0)",,0.8717797887081347,0.21794494717703367,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_022,evaluator,first_person,value,5,5,1.0,3.2,3.2,"(3.0, 3.0, 3.0, 4.0, 3.0)",,0.458257569495584,0.114564392373896,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.loyalty,mfq2_022,evaluator,third_person,value,5,5,1.0,3.4,3.4,"(4.0, 3.0, 3.0, 4.0, 3.0)",,0.458257569495584,0.114564392373896,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.authority,mfq2_023,bare,first_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 3.0, 4.0, 4.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.authority,mfq2_023,bare,third_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 4.0, 3.0, 4.0)",,0.4,0.1,0,0
mistralai/mistral-medium-3.1,mfq2_phase2,mfq2.authority,mfq2_023,evaluator,first_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 4.0, 3.0, 4.0)",,0.458257569495584,0.114564392373896,0,0
